ISO3,Year,Health_Expenditure,Education_Expenditure,Dependency_Ratio,Dependency_Ratio_Old,Dependency_Ratio_Young,Life_Expectancy,Mortality_Rate,average_schooling,learning_scores,GDP_percapita,trade_gdp,gov_consumption_gdp,Population,income_level,Region
CAN,2010,10.70405102,5.356369972229,44.2426034732426,20.3517712526114,23.8908322206312,81.3221951219512,5.0,13.512,544.3091,47560.6666009406,60.2081215044483,21.4754574603582,34005902.0,High income,North America
CAN,2009,10.69968033,4.84057998657227,44.0683296307463,19.9561301483974,24.1121994823489,81.0660975609756,5.0,13.464,544.3091,40874.8831932903,58.4743918224897,21.9645855050549,33630069.0,High income,North America
CAN,2008,9.58826923,4.62612009048462,43.979810181512,19.6113883470983,24.3684218344137,80.7246341463415,5.1,13.416,544.3091,46710.2526864484,67.0236083618983,19.7194394824506,33247298.0,High income,North America
CAN,2007,9.42872047,4.7664098739624,43.9728341323754,19.3030646853921,24.6697694469833,80.5436585365854,5.1,13.368,544.3091,44660.0838892281,66.2834197482347,19.2505356033619,32888886.0,High income,North America
CAN,2006,9.32523441,4.76588010787964,44.1056701402663,19.0394136029885,25.0662565372778,80.5436585365854,5.2,13.32,544.3091,40504.0370977806,68.0521644769988,19.2487641773811,32571193.0,High income,North America
CAN,2005,9.03540611,4.76588010787964,44.4124530492161,18.8409849545639,25.5714680946522,80.1126829268293,5.2,13.188,544.3091,36383.6600068095,69.7591330167357,19.0759109803014,32242732.0,High income,North America
CAN,2004,9.06628132,4.99308013916016,44.8239663324754,18.706609284488,26.1173570479874,79.9921951219512,5.3,13.056,544.3091,32145.5412620217,70.1924199909562,19.4174844503805,31938807.0,High income,North America
CAN,2003,9.01090145,4.99308013916016,45.224975652383,18.5954614756905,26.6295141766926,79.7151219512195,5.3,12.924,544.3091,28301.8645937428,69.8400946170607,19.8962017689692,31642461.0,High income,North America
CAN,2002,8.85670471,4.99308013916016,45.6162132930749,18.5034961320171,27.1127171610578,79.5307317073171,5.3,12.792,544.3091,24256.0192337185,75.7070320779233,19.7787192119877,31359199.0,High income,North America
CAN,2001,8.62482357,4.95303010940552,46.0490993934186,18.4357847531014,27.6133146403172,79.3980487804878,5.3,12.66,544.3091,23822.096210932,78.3442183943698,19.5093203790186,31020855.0,High income,North America
CAN,2000,8.24814415,5.42331981658936,46.505468173978,18.3663785182498,28.1390896557282,79.1668292682927,5.3,12.486,544.3091,24271.0020563821,82.7653578503214,19.1064161806335,30685730.0,High income,North America
CHL,2022,10.06172848,4.99923992156982,45.0486913334805,19.29158977992,25.7571015535605,79.176,5.9,11.291054,452.21823,15451.1319576678,74.9877802139767,14.6753523231537,19553036.0,High income,Latin America & Caribbean
CHL,2021,9.68593311,4.99923992156982,45.0389819118115,18.7918794175431,26.2471024942684,78.876,5.8,11.291054,452.21823,16216.5706467899,64.8384472541565,14.7284624399831,19456334.0,High income,Latin America & Caribbean
CHL,2020,9.68910599,5.62993001937866,45.0108226842024,18.3102493821331,26.7005733020693,79.349,5.9,11.111555,452.21823,13114.815470545,58.1828635629748,16.0263618695537,19370624.0,High income,Latin America & Caribbean
CHL,2019,9.29919815,5.62630987167358,44.9884626222266,17.8713690943583,27.1170935278683,80.324,6.0,10.93491,465.74442,14495.716721687,57.6117545680829,15.2539557255243,19197744.0,High income,Latin America & Caribbean
CHL,2018,9.15040398,5.473060131073,45.0787301205063,17.5018022354169,27.5769278850894,80.559,6.3,10.761073,465.74442,15659.4808675628,58.1770506331731,14.8564737573302,18893191.0,High income,Latin America & Caribbean
CHL,2017,9.090518,5.43278980255127,45.2413877408172,17.1574888237141,28.0838989171031,80.61,6.5,10.59,466.0,14879.9086230423,56.0261589665752,14.648713196179,18558868.0,High income,Latin America & Caribbean
CHL,2016,8.55767059,5.3664698600769,45.3579053946093,16.7814216590287,28.5764837355806,80.295,6.7,10.425,453.89014,13649.8520455553,56.0578610869392,14.3426676192321,18267221.0,High income,Latin America & Caribbean
CHL,2015,8.3513937,4.90390014648438,45.3254058695677,16.3486104257685,28.9767954437993,80.008,6.8,10.26,453.89014,13433.9202985339,59.3491104787205,13.5921177179491,18047625.0,High income,Latin America & Caribbean
CHL,2014,7.84150171,4.75167989730835,45.2518120502398,15.9117216217289,29.3400904285109,79.714,7.0,10.135,453.89014,14529.6767210362,65.6346281203402,13.2263259777657,17864195.0,High income,Latin America & Caribbean
CHL,2013,7.47552681,4.54814004898071,45.2602643872248,15.5119874376647,29.7482769495601,79.551,7.1,10.01,453.89014,15683.54863663,65.1432879537196,12.7855842176403,17687006.0,High income,Latin America & Caribbean
CHL,2012,7.01951265,4.0617299079895,45.3921644620775,15.1600365224894,30.2321279395882,79.221,7.2,9.775,453.89014,15241.9069977366,68.1561428931659,12.3259315110827,17519119.0,High income,Latin America & Caribbean
CHL,2011,6.79947519,4.0617299079895,45.6658086015598,14.8630145956136,30.8027940059462,79.236,7.4,9.54,453.89014,14487.3927827263,72.4816428100372,12.3111909100264,17351816.0,High income,Latin America & Caribbean
CHL,2010,6.81958389,4.18953990936279,46.0720549966286,14.6037929078793,31.4682620887493,79.095,7.5,9.85,453.89014,12632.8704725219,69.7176801361063,12.5461769480138,17181464.0,High income,Latin America & Caribbean
CHL,2009,7.25026846,4.25475978851318,46.5631224830338,14.3677032860814,32.1954191969524,78.89,7.6,9.98,453.89014,10098.8017166866,66.6860309626911,12.8685277949163,17009731.0,High income,Latin America & Caribbean
CHL,2008,6.73954487,3.79189991950989,47.1414138519081,14.1520806732981,32.98933317861,78.752,7.6,10.11,453.89014,10683.2188772853,80.6766262401759,11.2649291900947,16838988.0,High income,Latin America & Caribbean
CHL,2007,6.21259642,3.2331600189209,47.848284266754,13.9589598959431,33.8893243708109,78.652,7.6,9.81,453.89014,10346.4138184533,76.9770247146474,10.5459552760673,16671581.0,High income,Latin America & Caribbean
CHL,2006,6.07235622,3.04014992713928,48.7080013399686,13.7795985913216,34.928402748647,78.533,7.6,9.773334,453.89014,9318.65655299547,73.7116350455616,10.2971154567591,16509195.0,High income,Latin America & Caribbean
CHL,2005,6.62372065,3.28016996383667,49.6636024989372,13.6040918063906,36.0595106925466,78.459,7.7,9.736667,453.89014,7480.3233099645,72.0625342392623,10.9536305505725,16348778.0,High income,Latin America & Caribbean
CHL,2004,6.91028595,3.54307007789612,50.6197973954189,13.4211414924211,37.1986559029978,78.276,7.9,9.7,453.89014,6120.59152052304,69.8893600534274,11.4302095052932,16187322.0,High income,Latin America & Caribbean
CHL,2003,7.25047779,3.91868996620178,51.5482417436611,13.2335202094718,38.3147215341894,77.884,8.0,9.5619955,453.89014,4773.40177520754,65.693419590905,12.1781884394566,16024752.0,High income,Latin America & Caribbean
CHL,2002,7.20833778,4.04881000518799,52.4079963740217,13.0321763289584,39.3758200450633,77.84,8.2,9.423992,453.89014,4430.84741157069,62.483851902378,12.7485938739332,15857925.0,High income,Latin America & Caribbean
CHL,2001,7.09733105,3.75707006454468,53.1628122502133,12.8099601708401,40.3528520793732,77.58,8.7,9.285988,453.89014,4563.5952986689,62.1447669692049,12.6430976838425,15683849.0,High income,Latin America & Caribbean
CHL,2000,7.00020742,3.75707006454468,53.8239099418384,12.5779902806082,41.2459196612302,77.128,9.2,9.1479845,453.89014,5052.99245768719,58.7119230893142,12.5909258670442,15503635.0,High income,Latin America & Caribbean
CHN,2022,5.36948681,4.02356958389282,44.7256128180315,19.945983165379,24.7796296526525,78.202,4.8,8.036181,441.0,12662.5826712038,38.3514820836722,16.050127747075,1412175000.0,Upper middle income,East Asia & Pacific
CHN,2021,5.38360548,3.98832511901855,44.4827701882176,19.0800204763786,25.402749711839,78.117,5.1,8.036181,441.0,12617.5051041181,37.3019908656372,15.8081384040196,1412360000.0,Upper middle income,East Asia & Pacific
CHN,2020,5.59359741,4.2333812713623,44.0923748389161,18.2208231849821,25.871551653934,78.019,5.5,7.95,441.0,10408.7195541075,34.7542956996066,17.1301333863303,1411100000.0,Upper middle income,East Asia & Pacific
CHN,2019,5.3502779,4.05939483642578,43.3873633674887,17.2944746246392,26.0928887428495,77.94,6.0,7.8832603,441.0,10143.8602206165,35.8900960342425,16.7705109115014,1407745000.0,Upper middle income,East Asia & Pacific
CHN,2018,5.16790485,4.02442407608032,42.5408726929072,16.4153050771481,26.1255676157591,77.709,6.4,7.81652,441.0,9905.40638304527,37.5657841021374,16.5358083434476,1402760000.0,Upper middle income,East Asia & Pacific
CHN,2017,5.06592178,4.11133146286011,41.5109449386089,15.5392612055647,25.9716837330442,77.235,7.0,7.7219553,456.0,8817.04560829162,37.6324132404263,16.3248622163595,1396215000.0,Upper middle income,East Asia & Pacific
CHN,2016,4.97955608,4.20638513565063,40.4406557797685,14.7333475757794,25.7073082039891,77.214,7.6,7.62739,456.0,8094.39016735149,36.8944150170789,16.363755561892,1387790000.0,Upper middle income,East Asia & Pacific
CHN,2015,4.93827963,4.24201250076294,39.6093613191235,14.0355167465737,25.5738445725498,76.975,8.2,7.532825,456.0,8016.44559489998,39.4641693353018,16.2178867734802,1379860000.0,Upper middle income,East Asia & Pacific
CHN,2014,4.77790594,4.10536003112793,38.8789249288739,13.4243128881013,25.4546120407726,76.714,8.9,7.43826,456.0,7636.07434020616,44.9052159543496,15.8170446517635,1371860000.0,Upper middle income,East Asia & Pacific
CHN,2013,4.71490669,4.1298041343689,38.2392971679035,12.9340399474292,25.3052572204742,76.452,9.7,7.343695,456.0,7020.3860742288,46.7443755773553,15.8840158889172,1363240000.0,Upper middle income,East Asia & Pacific
CHN,2012,4.56584787,4.29788875579834,37.7155563230657,12.5172449405952,25.1983113824705,76.2,10.5,7.2491302,456.0,6300.58217951734,48.2675223674033,15.7560783884401,1354190000.0,Upper middle income,East Asia & Pacific
CHN,2011,4.34274387,3.80921697616577,37.3648666288389,12.1693852973614,25.1954813314775,75.889,11.5,7.154565,456.0,5614.38602225277,50.7409045864209,15.2388649383201,1345035000.0,Upper middle income,East Asia & Pacific
CHN,2010,4.23068333,3.55966520309448,37.2410832935716,11.8870971882945,25.3539861052771,75.668,12.5,7.06,456.0,4550.47394356715,50.7170776627003,14.5870205780333,1337705000.0,Upper middle income,East Asia & Pacific
CHN,2009,4.34958458,3.75152206420898,37.2567349884096,11.6643228478839,25.5924121405257,75.317,13.6,6.966,456.0,3832.2274569094,45.1849762070479,14.7529761302757,1331260000.0,Upper middle income,East Asia & Pacific
CHN,2008,3.900002,3.63178825378418,37.4043264852973,11.4806163821237,25.9237101031735,74.833,14.8,6.8719997,456.0,3468.32706307504,57.6123422415661,14.4856143896822,1324655000.0,Upper middle income,East Asia & Pacific
CHN,2007,3.67491412,2.70073485374451,37.7081137948543,11.3093975872181,26.3987162076362,74.789,16.1,6.778,456.0,2693.95873160283,62.1936250851713,14.6267619272466,1317885000.0,Upper middle income,East Asia & Pacific
CHN,2006,3.94742203,2.44128441810608,38.2094413932748,11.1311997267598,27.078241666515,74.404,17.7,6.684,456.0,2099.2194300499,64.4791912001744,14.820515951964,1311020000.0,Upper middle income,East Asia & Pacific
CHN,2005,4.17605019,2.39190554618835,39.2449238610193,10.9859070267137,28.2590168343057,74.085,19.4,6.5899997,456.0,1753.41419160544,62.2080219232303,14.7976625421188,1303720000.0,Upper middle income,East Asia & Pacific
CHN,2004,4.29347467,2.39190554618835,40.6938368166364,10.8858354156327,29.8080014010037,73.727,21.3,6.496,456.0,1508.66791560781,59.5055314133926,14.62534230524,1296075000.0,Upper middle income,East Asia & Pacific
CHN,2003,4.41762781,2.39190554618835,42.0909788399502,10.7699657260215,31.3210131139287,73.385,23.5,6.402,456.0,1288.63749134336,51.8042195747425,15.3142093191661,1288400000.0,Upper middle income,East Asia & Pacific
CHN,2002,4.38285255,2.39190554618835,43.533674132168,10.6238297448667,32.9098443873013,73.034,25.6,6.308,456.0,1148.51425710711,42.747181555741,16.0704244133471,1280400000.0,Upper middle income,East Asia & Pacific
CHN,2001,4.25330067,2.39190554618835,44.9693136545846,10.4573858613371,34.5119277932475,72.675,27.8,6.2139997,456.0,1053.11231442789,38.5272103260861,16.4134393502967,1271850000.0,Upper middle income,East Asia & Pacific
CHN,2000,4.50828123,2.39190554618835,46.1167405203608,10.2537068693229,35.8630336510379,72.288,30.0,6.12,456.0,959.360431369138,39.4110338950468,16.838429854389,1262645000.0,Upper middle income,East Asia & Pacific
CYP,2022,8.87060547,5.23585987091064,43.0844758452367,20.1433885127982,22.9410873324385,80.434,2.8,12.557372,502.16217,33938.9453125,201.237205778502,17.8768353153744,1331370.0,High income,Europe & Central Asia
CYP,2021,9.47552109,5.23585987091064,42.5332066668686,19.7428728473554,22.7903338195133,80.573,2.7,12.557372,502.16217,33734.29296875,176.826387204434,18.554102804107,1317309.0,High income,Europe & Central Asia
CYP,2020,8.76033878,5.63694000244141,41.9656883212308,19.3232944182746,22.6423939029562,81.23,2.6,12.44,502.16217,28649.015625,160.66871645997,19.1966992582967,1302247.0,High income,Europe & Central Asia
CYP,2019,7.06576538,5.21260023117065,41.4645489568307,18.9315211272561,22.5330278295746,81.454,2.6,12.36,502.16217,29703.052734375,150.506169561162,16.0314662020454,1286671.0,High income,Europe & Central Asia
CYP,2018,6.82599831,5.0253529548645,41.0263211340384,18.5681800273677,22.4581411066707,81.556,2.5,12.28,502.16217,29599.986328125,147.623567410054,14.7079165690907,1270737.0,High income,Europe & Central Asia
CYP,2017,6.62192535,5.69961977005005,40.6130010482004,18.2098755051821,22.4031255430183,81.543,2.4,12.184999,502.0,26696.990234375,148.013355558135,15.0336429268327,1254275.0,High income,Europe & Central Asia
CYP,2016,6.65254688,6.11811017990112,40.2003427063831,17.8483841575361,22.351958548847,81.534,2.4,12.09,458.5503,24715.154296875,139.022098457248,15.487159442376,1237112.0,High income,Europe & Central Asia
CYP,2015,6.79382181,6.30491018295288,39.821643139521,17.4776194014107,22.3440237381103,81.464,2.4,11.87,458.5503,23487.228515625,137.276426477193,16.6093100075551,1219502.0,High income,Europe & Central Asia
CYP,2014,6.93137264,6.42111015319824,39.5330557690566,17.1082848989089,22.4247708701478,81.337,2.4,11.88,458.5503,27244.3515625,130.84436307939,17.0727810804208,1201801.0,High income,Europe & Central Asia
CYP,2013,6.92774534,6.46747016906738,39.3425836453323,16.745426533228,22.5971571121042,81.317,2.5,11.88,458.5503,27797.45703125,120.926200639389,18.7335653096676,1183895.0,High income,Europe & Central Asia
CYP,2012,6.53638792,5.89526700973511,39.2271879595769,16.3987207408903,22.8284672186866,81.128,2.5,11.81,458.5503,28991.935546875,112.344273297273,19.1014564892632,1165397.0,High income,Europe & Central Asia
CYP,2011,6.43139076,6.52042007446289,39.2263750889524,16.0841750923526,23.1421999965998,80.855,2.6,11.58,458.5503,32485.796875,110.617136857424,19.3608897136303,1146493.0,High income,Europe & Central Asia
CYP,2010,6.50055742,6.52559995651245,39.4796855753486,15.7866552558287,23.69303031952,80.632,2.8,11.44,458.5503,31105.02734375,108.901699269523,18.7471157245929,1127816.0,High income,Europe & Central Asia
CYP,2009,6.46531534,7.2054500579834,39.9857916008929,15.5094897216239,24.476301879269,80.375,2.9,11.26,458.5503,32236.44921875,102.7910918992,19.1192169870489,1109371.0,High income,Europe & Central Asia
CYP,2008,6.01427698,6.72276020050049,40.6615706533581,15.2736002186584,25.3879704346996,79.906,3.1,11.28,458.5503,35397.296875,112.925930874708,17.3628609634952,1091026.0,High income,Europe & Central Asia
CYP,2007,5.35744858,6.28082990646362,41.4812391931976,15.076173531363,26.4050656618346,79.798,3.3,11.19,458.5503,31244.87890625,111.275122844623,16.7546542990593,1072714.0,High income,Europe & Central Asia
CYP,2006,5.46357489,6.3302698135376,42.4094390563105,14.9239681096901,27.4854709466203,79.456,3.6,10.97,458.5503,26729.28125,109.806498040343,17.1893825203549,1054418.0,High income,Europe & Central Asia
CYP,2005,5.43580961,6.28667020797729,43.3855082732175,14.8210779192204,28.5644303539971,79.198,3.9,10.72,458.5503,24959.26171875,111.917065271958,16.7524529076344,1036151.0,High income,Europe & Central Asia
CYP,2004,5.40558147,6.11772012710571,44.323545634102,14.7572642083278,29.5662814257741,79.007,4.3,10.56,458.5503,23792.619140625,113.903613489207,16.7828088035016,1017875.0,High income,Europe & Central Asia
CYP,2003,5.63568783,6.6702299118042,45.1491583704099,14.7219834345922,30.4271749358178,78.908,4.6,10.3975,458.5503,20252.24609375,114.004632981485,18.0891177872796,999590.0,High income,Europe & Central Asia
CYP,2002,5.61565971,5.58166980743408,45.8164578213726,14.7117816083415,31.1046762130311,78.758,5.0,10.235001,458.5503,16093.2158203125,123.64133212338,16.7886976534048,981440.0,High income,Europe & Central Asia
CYP,2001,5.33940458,5.11552000045776,46.5566015508024,14.6981164485075,31.8584851022949,78.185,5.4,10.0725,458.5503,14821.44921875,131.849067868114,16.0963232290957,964127.0,High income,Europe & Central Asia
CYP,2000,5.30800056,4.98954010009766,47.5479465278275,14.6732411821672,32.8747053456603,77.9,5.8,9.91,458.5503,14388.3525390625,137.494903248556,15.2364552886536,947667.0,High income,Europe & Central Asia
CZE,2022,8.79904652,4.80319976806641,57.3960588293767,32.2950105465412,25.1010482828355,78.9292682926829,2.2,12.963182,512.2216,28282.2236715857,144.011494109397,19.4414735473211,10672118.0,High income,Europe & Central Asia
