Country,ISO3,Year,Population,Dependency_Ratio_Old,Dependency_Ratio_Young,Health_Expenditure,GDP_percapita,income_level
Bolivia,BOL,2001,8752736.0,9.39809442834356,66.2846410779974,4.82522202,930.168227214313,Lower middle income
Bolivia,BOL,2002,8900355.0,9.42103063038145,65.4168873334391,4.89645052,888.221328974352,Lower middle income
Bolivia,BOL,2003,9050700.0,9.35393175884877,64.4726518949185,5.19709635,893.013760211149,Lower middle income
Bolivia,BOL,2004,9204287.0,9.28576736686604,63.4424880197449,4.86315727,953.191893246277,Lower middle income
Bolivia,BOL,2005,9360754.0,9.22075241641793,62.3600244592891,5.07408142,1020.12326200737,Lower middle income
Bolivia,BOL,2006,9521689.0,9.16032105666175,61.2715109645912,4.66087532,1202.71150446327,Lower middle income
Bolivia,BOL,2007,9685960.0,9.11140912095429,60.2185529833122,4.6968894,1354.54905949929,Lower middle income
Bolivia,BOL,2008,9850858.0,9.07989952830648,59.2075904201679,4.60677242,1692.67248455876,Lower middle income
Bolivia,BOL,2009,10016275.0,9.0662270968785,58.2323294916074,5.17444515,1731.18172112209,Lower middle income
Bolivia,BOL,2010,10182345.0,9.07017037958614,57.2877648064084,5.20230532,1929.78373077158,Lower middle income
Bolivia,BOL,2011,10348929.0,9.08539083745825,56.3578759871871,5.17306805,2315.52121930607,Lower middle income
Bolivia,BOL,2012,10515807.0,9.1017421899402,55.4559000542693,5.2539444,2575.59857098084,Lower middle income
Bolivia,BOL,2013,10682608.0,9.09587306684545,54.5714388145535,5.57465124,2870.02377000756,Lower middle income
Bolivia,BOL,2014,10848888.0,9.05989572396249,53.6672256454255,5.89613628,3041.43503118107,Lower middle income
Bolivia,BOL,2015,11014705.0,9.02841681680411,52.7836833798142,6.55064964,2996.01289804214,Lower middle income
Bolivia,BOL,2016,11180020.0,9.01631885421019,51.9580522886395,6.83333063,3035.8734778704,Lower middle income
Bolivia,BOL,2017,11344587.0,9.01387142652194,51.1775095256976,6.4901948,3306.30301176558,Lower middle income
Bolivia,BOL,2018,11508368.0,9.02161888446861,50.4183363939709,6.60399437,3500.72642189371,Lower middle income
Bolivia,BOL,2019,11671386.0,9.04093200011477,49.6728260327102,6.88792992,3503.8960106182,Lower middle income
Bolivia,BOL,2020,11816299.0,8.92774238554768,48.9848466017445,8.0225811,3099.94219044572,Lower middle income
Bolivia,BOL,2021,11937360.0,8.66825168673634,48.34344971779,5.188176813206414,4541.126646710406,Lower middle income
Bolivia,BOL,2022,12077154.0,8.55806902228028,47.6372796308576,5.181969984528221,4928.691211876873,Lower middle income
Bolivia,BOL,2023,12244159.0,8.63118355552824,46.8725536165961,5.204889501895754,5349.332655064676,Lower middle income
Bolivia,BOL,2024,12413315.0,8.73672466206501,46.1292534820881,5.2350486059625165,5805.873937808411,Lower middle income
Bolivia,BOL,2025,12581843.0,8.85541729175569,45.4188305935684,5.269815236321712,6301.378948607451,Lower middle income
Bolivia,BOL,2026,12749291.0,8.98570404382907,44.7373745338917,5.309073180145558,6839.1730649497695,Lower middle income
Bolivia,BOL,2027,12915589.0,9.12609416166368,44.0842968598939,5.352779992624852,7422.865470211267,Lower middle income
Bolivia,BOL,2028,13080492.0,9.27605949597058,43.459503186717,5.401065079543112,8056.373375201232,Lower middle income
Bolivia,BOL,2029,13243777.0,9.43424649705136,42.8625541928266,5.453944017640928,8743.948306906874,Lower middle income
Bolivia,BOL,2030,13405564.0,9.59953961422863,42.2938183987069,5.511500328516526,9490.204640862969,Lower middle income
Bolivia,BOL,2031,13565508.0,9.77289708049148,41.7523797736913,5.57413910439902,10300.150568629866,Lower middle income
Bolivia,BOL,2032,13723362.0,9.95636332227506,41.2358011133478,5.642433536586673,11179.22170820532,Lower middle income
Bolivia,BOL,2033,13879051.0,10.1502683242566,40.7415710327872,5.716717219432065,12133.317582932514,Lower middle income
Bolivia,BOL,2034,14032582.0,10.35234469991,40.2656227459762,5.796929051941279,13168.841213717476,Lower middle income
Bolivia,BOL,2035,14183823.0,10.5601976703052,39.8023720987872,5.882995918700814,14292.742090262693,Lower middle income
Bolivia,BOL,2036,14332320.0,10.7742010763832,39.3471229867569,5.975315401738369,15512.562809700645,Lower middle income
Bolivia,BOL,2037,14478103.0,10.9929979315671,38.8993149707066,6.074113731750388,16836.48969562318,Lower middle income
Bolivia,BOL,2038,14621409.0,11.2184412238813,38.4652876752549,6.180248577169628,18273.40773721552,Lower middle income
Bolivia,BOL,2039,14761948.0,11.4527231514584,38.0396420474632,6.294500616438192,19832.960217196185,Lower middle income
Bolivia,BOL,2040,14899397.0,11.6930737618261,37.6142923997471,6.416893095400248,21525.613428731176,Lower middle income
Bolivia,BOL,2041,15033985.0,11.9460409405138,37.197158597989,6.5491624331931035,23362.72691564329,Lower middle income
Bolivia,BOL,2042,15165743.0,12.2124780658232,36.7900253286933,6.692132933361764,25356.62970730477,Lower middle income
Bolivia,BOL,2043,15294512.0,12.4848453935691,36.3917888339254,6.845353371286209,27520.703059832307,Lower middle income
Bolivia,BOL,2044,15420210.0,12.7608640851339,36.0024635334629,7.009259496191621,29869.470258867783,Lower middle income
Bolivia,BOL,2045,15542791.0,13.0417956915455,35.6215599675754,7.184891228790921,32418.69408661915,Lower middle income
Bolivia,BOL,2046,15662315.0,13.3304190455537,35.2519250948353,7.373642972712082,35185.48260727116,Lower middle income
Bolivia,BOL,2047,15778746.0,13.627554475795,34.8956842472365,7.576676529597264,38188.4039807012,Lower middle income
Bolivia,BOL,2048,15892253.0,13.9352486816178,34.5529880728239,7.795399408340023,41447.6110750251,Lower middle income
Bolivia,BOL,2049,16002810.0,14.2587204177561,34.2236940018075,8.031795706290781,44984.97671425859,Lower middle income
Bolivia,BOL,2050,16110162.0,14.5970447839865,33.9091647131061,8.287027667528548,48824.24046875328,Lower middle income
Brazil,BRA,2000,174018282.0,7.93220434397092,45.999829790286,8.33457184,3766.54811466032,Upper middle income
Brazil,BRA,2001,176301203.0,8.03501787966254,44.7832838480193,8.54963303,3176.28935747524,Upper middle income
Brazil,BRA,2002,178503484.0,8.15002932903742,43.6032203842481,8.69686985,2855.94018885769,Upper middle income
Brazil,BRA,2003,180622688.0,8.28186916269744,42.4681322311059,8.18899441,3090.6070097455,Upper middle income
Brazil,BRA,2004,182675143.0,8.43526156880175,41.3967987022302,8.12491989,3663.823188064,Upper middle income
Brazil,BRA,2005,184688101.0,8.60565567522607,40.4073142665826,8.03539562,4827.78173052472,Upper middle income
Brazil,BRA,2006,186653106.0,8.79236542167364,39.476105712286,8.24952507,5934.1447107274,Upper middle income
Brazil,BRA,2007,188552320.0,8.99752728002274,38.5850851707527,8.20182991,7409.69130727951,Upper middle income
Brazil,BRA,2008,190367302.0,9.21870099294769,37.710891273857,8.01128483,8908.33176567294,Upper middle income
Brazil,BRA,2009,192079951.0,9.45760463136831,36.8485628256499,8.39480495,8678.65922498836,Upper middle income
Brazil,BRA,2010,193701929.0,9.71490148180701,36.0038241870003,7.94516611,11403.2821284616,Upper middle income
Brazil,BRA,2011,195284734.0,9.989980432061,35.1710190087095,7.78819132,13396.6243566047,Upper middle income
Brazil,BRA,2012,196876111.0,10.2910049602004,34.3518959754257,7.73637724,12521.7213530369,Upper middle income
Brazil,BRA,2013,198478299.0,10.6261168301056,33.549000517845,7.9766016,12458.891214816,Upper middle income
Brazil,BRA,2014,200085127.0,11.0072481437228,32.8111221884806,8.39644146,12274.9939689363,Upper middle income
Brazil,BRA,2015,201675532.0,11.4254652033893,32.168128241603,8.90929985,8936.19661756825,Upper middle income
Brazil,BRA,2016,203218114.0,11.8604268136993,31.5793840986607,9.16901684,8836.28652636996,Upper middle income
Brazil,BRA,2017,204703445.0,12.3179673512207,31.0533627371985,9.47125053,10080.5092817775,Upper middle income
Brazil,BRA,2018,206107261.0,12.8053633893132,30.6262888430077,9.46475029,9300.66164936497,Upper middle income
Brazil,BRA,2019,207455459.0,13.3105476119749,30.2292006881341,9.61449146,9029.83326742175,Upper middle income
Brazil,BRA,2020,208660842.0,13.7823454162982,29.8037216111497,9.62326527,7074.19378281866,Upper middle income
Brazil,BRA,2021,209550294.0,14.2363505448809,29.4041192944533,6.285568264313672,14071.920866077602,Upper middle income
Brazil,BRA,2022,210306415.0,14.7410682664371,29.0491947276406,6.4063515029636,14964.793979743812,Upper middle income
Brazil,BRA,2023,211140729.0,15.3155231428833,28.7135716160986,6.541203823720558,15914.320510146454,Upper middle income
Brazil,BRA,2024,211998573.0,15.9472851362189,28.3826912498763,6.688197345447863,16924.095155769075,Upper middle income
Brazil,BRA,2025,212812405.0,16.6061543157117,28.0424836289445,6.842691172062565,17997.940701201478,Upper middle income
Brazil,BRA,2026,213562666.0,17.2795878851204,27.6984714231318,7.003056691222341,19139.922489359506,Upper middle income
Brazil,BRA,2027,214261025.0,17.9657701509845,27.353412248113,7.169288649202606,20354.363811979292,Upper middle income
Brazil,BRA,2028,214911373.0,18.6615309003739,27.0062636547857,7.341133262481755,21645.862276649277,Upper middle income
Brazil,BRA,2029,215515171.0,19.3549844445772,26.6414973353148,7.516802357568855,23019.30721233907,Upper middle income
Brazil,BRA,2030,216074411.0,20.0332744986018,26.2548285107099,7.694538310356273,24479.898179324035,Upper middle income
Brazil,BRA,2031,216587350.0,20.6968651316616,25.8910567082642,7.8753612158621635,26033.164653575615,Upper middle income
Brazil,BRA,2032,217055384.0,21.340239835627,25.5438847886418,8.058649739662124,27684.986960141945,Upper middle income
Brazil,BRA,2033,217479384.0,21.9574763298572,25.1789947844344,8.243334101042258,29441.61853476226,Upper middle income
Brazil,BRA,2034,217860883.0,22.5672301105545,24.8390496529809,8.433261332340427,31309.70959799939,Upper middle income
Brazil,BRA,2035,218199707.0,23.1924703714881,24.5670324175236,8.632969250620953,33296.332331512735,Upper middle income
Brazil,BRA,2036,218495204.0,23.8393549507602,24.3482518551732,8.843598751006716,35409.00765177904,Upper middle income
Brazil,BRA,2037,218747241.0,24.5061223532246,24.1556560305134,9.064919608051143,37655.73368262827,Upper middle income
Brazil,BRA,2038,218955562.0,25.1939791279709,23.9884920587579,9.297566731284594,40045.01603438197,Upper middle income
Brazil,BRA,2039,219118373.0,25.8970704881785,23.8421819385198,9.541062971664497,42585.90000421901,Upper middle income
Brazil,BRA,2040,219237084.0,26.6213026385716,23.7183213780405,9.796860211050754,45288.004819681526,Upper middle income
Brazil,BRA,2041,219307149.0,27.3826496641802,23.62122379286,10.068030881609058,48161.56005495557,Upper middle income
Brazil,BRA,2042,219319761.0,28.1856520403976,23.5443814705853,10.355767532736207,51217.44435778399,Upper middle income
Brazil,BRA,2043,219276520.0,29.0316100419871,23.48483190245,10.660853226661706,54467.22663363525,Upper middle income
Brazil,BRA,2044,219178995.0,29.9193883794796,23.4390004625612,10.983727363677763,57923.2098430321,Upper middle income
Brazil,BRA,2045,219026196.0,30.8471206737734,23.4029699056248,11.324754203748054,61598.477577855934,Upper middle income
Brazil,BRA,2046,218821033.0,31.8106681127267,23.3763226406985,11.684044242345731,65506.94359294154,Upper middle income
Brazil,BRA,2047,218565368.0,32.8018062713361,23.3580500822713,12.0611189459329,69663.40448049312,Upper middle income
Brazil,BRA,2048,218258220.0,33.8082695982456,23.3439307409499,12.45488261184922,74083.59568672923,Upper middle income
Brazil,BRA,2049,217897826.0,34.8134538490789,23.3285908390862,12.863609710404347,78784.25108281348,Upper middle income
Brazil,BRA,2050,217489299.0,35.8080588684816,23.3104999038511,13.286811027810694,83783.16631561091,Upper middle income
Canada,CAN,2000,30685730.0,18.3663785182498,28.1390896557282,8.24814415,24271.0020563821,High income
Canada,CAN,2001,31020855.0,18.4357847531014,27.6133146403172,8.62482357,23822.096210932,High income
Canada,CAN,2002,31359199.0,18.5034961320171,27.1127171610578,8.85670471,24256.0192337185,High income
Canada,CAN,2003,31642461.0,18.5954614756905,26.6295141766926,9.01090145,28301.8645937428,High income
Canada,CAN,2004,31938807.0,18.706609284488,26.1173570479874,9.06628132,32145.5412620217,High income
Canada,CAN,2005,32242732.0,18.8409849545639,25.5714680946522,9.03540611,36383.6600068095,High income
Canada,CAN,2006,32571193.0,19.0394136029885,25.0662565372778,9.32523441,40504.0370977806,High income
Canada,CAN,2007,32888886.0,19.3030646853921,24.6697694469833,9.42872047,44660.0838892281,High income
Canada,CAN,2008,33247298.0,19.6113883470983,24.3684218344137,9.58826923,46710.2526864484,High income
Canada,CAN,2009,33630069.0,19.9561301483974,24.1121994823489,10.69968033,40874.8831932903,High income
Canada,CAN,2010,34005902.0,20.3517712526114,23.8908322206312,10.70405102,47560.6666009406,High income
Canada,CAN,2011,34339221.0,20.8677195198989,23.7489197725837,10.40832329,52223.8588398531,High income
Canada,CAN,2012,34713395.0,21.5255099255067,23.7139894300587,10.54460621,52670.3447335415,High income
Canada,CAN,2013,35080992.0,22.2317032546435,23.7539686651532,10.43964291,52638.1187235237,High income
Canada,CAN,2014,35434066.0,22.9295596532934,23.836105379821,10.28526115,50960.8431174661,High income
Canada,CAN,2015,35704498.0,23.628805646746,23.9571575134939,10.76850224,43594.1941045394,High income
Canada,CAN,2016,36110803.0,24.3182237048516,24.071284555732,11.06097317,42314.0615817218,High income
Canada,CAN,2017,36545075.0,24.9861815767739,24.1119327367952,10.93421078,45129.628116623,High income
Canada,CAN,2018,37072620.0,25.64886923064,24.084610279416,10.94313335,46539.1761570405,High income
Canada,CAN,2019,37618495.0,26.3697715591015,24.0408013597788,11.05897045,46352.8693445211,High income
Canada,CAN,2020,38028638.0,27.1936414105089,24.00470906495,13.02419472,43537.839298904,High income
Canada,CAN,2021,38239864.0,28.0993647538034,23.9348837860225,10.659889740422004,56977.74973408636,High income
Canada,CAN,2022,38939056.0,28.912163269063,23.7331513253161,10.882725705348076,58839.985466522056,High income
Canada,CAN,2023,40097761.0,29.627957515168,23.4238854140278,11.092380283532847,60763.08569324359,High income
Canada,CAN,2024,40491600.0,30.4192165820617,23.2163638159355,11.318515466595397,62749.03968263599,High income
Canada,CAN,2025,40836408.0,31.2856361840415,23.1322769321313,11.561510101385554,64799.9017194553,High income
Canada,CAN,2026,41140456.0,32.1899935685086,23.0611287537175,11.81415335966473,66917.79322979771,High income
Canada,CAN,2027,41429860.0,33.1081770737589,22.9904252795137,12.072675056101552,69104.90497552048,High income
Canada,CAN,2028,41709648.0,34.029279028587,22.9210490647209,12.33553316525516,71363.49932037474,High income
Canada,CAN,2029,41972692.0,34.9174785597015,22.8516155203562,12.597325937444676,73695.91257021828,High income
Canada,CAN,2030,42228392.0,35.6998218076727,22.7698827196974,12.846788476276531,76104.55738969863,High income
Canada,CAN,2031,42478104.0,36.3234056983852,22.6743583893871,13.075899172133177,78591.92529793868,High income
Canada,CAN,2032,42713568.0,36.8146373302403,22.5765578236273,13.289024782837018,81160.58924577411,High income
Canada,CAN,2033,42929384.0,37.2502131743457,22.4887139272467,13.498279924585294,83813.20627723492,High income
Canada,CAN,2034,43149260.0,37.6710490513811,22.4148430474673,13.710162866063715,86552.52027801401,High income
Canada,CAN,2035,43346024.0,38.0878080717594,22.3548900498414,13.926465798026946,89381.36481375362,High income
Canada,CAN,2036,43547080.0,38.4610509303322,22.2828582574089,14.140905669725898,92302.6660611152,High income
Canada,CAN,2037,43743024.0,38.7521623536122,22.2142500988951,14.34793296539539,95319.44583462838,High income
Canada,CAN,2038,43933388.0,38.9860863984637,22.1649472435211,14.55178241271462,98434.82471248078,High income
Canada,CAN,2039,44110976.0,39.2005335807521,22.1074311410149,14.758028121874233,101652.02526447034,High income
Canada,CAN,2040,44279704.0,39.4223711019405,22.0545678276783,14.971168037918597,104974.37538544432,High income
Canada,CAN,2041,44447824.0,39.6427803736703,22.0192374489394,15.190218858790228,108405.31173770856,High income
Canada,CAN,2042,44613916.0,39.8504561474943,21.9969138151538,15.413568636670824,111948.3833059234,High income
