Country,ISO3,Year,Health_Expenditure,Education_Expenditure,Dependency_Ratio,Dependency_Ratio_Old,Dependency_Ratio_Young,Life_Expectancy,Mortality_Rate,average_schooling,test_scores,GDP_percapita,Population,income_level,log_GDP_percapita
Bangladesh,BGD,2039,,,48.691947028306,14.232374273176,34.45957275513,,,,,,201208774,Lower middle income,
Bangladesh,BGD,2040,,,48.3175631543843,14.5880387357457,33.7295244186386,,,,,,202589429,Lower middle income,
Bangladesh,BGD,2041,,,47.9863136205516,14.9566460330262,33.0296675875253,,,,,,203939079,Lower middle income,
Bangladesh,BGD,2042,,,47.7062878082287,15.3407389159758,32.365548892253,,,,,,205259486,Lower middle income,
Bangladesh,BGD,2043,,,47.4914662663323,15.7475772916815,31.7438889746508,,,,,,206545483,Lower middle income,
Bangladesh,BGD,2044,,,47.3608148889718,16.1909774267709,31.169837462201,,,,,,207801055,Lower middle income,
Bangladesh,BGD,2045,,,47.3389351043156,16.6884911228806,30.6504439814349,,,,,,209029594,Lower middle income,
Bangladesh,BGD,2046,,,47.4517048779719,17.2578930086447,30.1938118693272,,,,,,210231190,Lower middle income,
Bangladesh,BGD,2047,,,47.7158163570543,17.9140964623012,29.8017198947531,,,,,,211402170,Lower middle income,
Bangladesh,BGD,2048,,,48.1282529693369,18.6555219292795,29.4727310400574,,,,,,212537928,Lower middle income,
Bangladesh,BGD,2049,,,48.657008626744,19.4572980102829,29.1997106164611,,,,,,213638540,Lower middle income,
Bangladesh,BGD,2050,,,49.2509414714744,20.2814551904956,28.9694862809787,,,,,,214709097,Lower middle income,
Brazil,BRA,2000,8.33457184,3.94893002510071,53.9320341342569,7.93220434397092,45.999829790286,69.584,29.1,5.272178,,3766.54811466032,174018282,Upper middle income,8.23391424155302
Brazil,BRA,2001,8.54963303,3.84468007087708,52.8183017276819,8.03501787966254,44.7832838480193,69.98,27.3,5.449134,,3176.28935747524,176301203,Upper middle income,8.063468925734382
Brazil,BRA,2002,8.69686985,3.75037002563477,51.7532497132855,8.15002932903742,43.6032203842481,70.396,25.5,5.626089,,2855.94018885769,178503484,Upper middle income,7.957156380963463
Brazil,BRA,2003,8.18899441,,50.7500013938033,8.28186916269744,42.4681322311059,70.884,23.9,5.803045,,3090.6070097455,180622688,Upper middle income,8.036122793882669
Brazil,BRA,2004,8.12491989,3.97447991371155,49.832060271032,8.43526156880175,41.3967987022302,71.361,22.4,5.98,,3663.823188064,182675143,Upper middle income,8.206262468096886
Brazil,BRA,2005,8.03539562,4.47908020019531,49.0129699418087,8.60565567522607,40.4073142665826,71.832,21.0,6.15,,4827.78173052472,184688101,Upper middle income,8.482142372107788
Brazil,BRA,2006,8.24952507,4.87060022354126,48.2684711339596,8.79236542167364,39.476105712286,72.296,19.7,6.32,,5934.1447107274,186653106,Upper middle income,8.688478187261774
Brazil,BRA,2007,8.20182991,4.97425985336304,47.5826124507755,8.99752728002274,38.5850851707527,72.73,18.6,6.5,,7409.69130727951,188552320,Upper middle income,8.910544058485737
Brazil,BRA,2008,8.01128483,5.26883983612061,46.9295922668047,9.21870099294769,37.710891273857,73.111,17.6,6.67,,8908.33176567294,190367302,Upper middle income,9.094742271248276
Brazil,BRA,2009,8.39480495,5.46355009078979,46.3061674570182,9.45760463136831,36.8485628256499,73.457,16.7,6.77,,8678.65922498836,192079951,Upper middle income,9.068622328555875
Brazil,BRA,2010,7.94516611,5.64879989624023,45.7187256688073,9.71490148180701,36.0038241870003,73.779,16.0,6.88,414.28217,11403.2821284616,193701929,Upper middle income,9.341656498951009
Brazil,BRA,2011,7.78819132,5.73741006851196,45.1609994407706,9.989980432061,35.1710190087095,74.047,15.3,7.01,,13396.6243566047,195284734,Upper middle income,9.502758040517204
Brazil,BRA,2012,7.73637724,5.85510015487671,44.6429009356262,10.2910049602004,34.3518959754257,74.335,14.8,7.22,,12521.7213530369,196876111,Upper middle income,9.435220123465179
Brazil,BRA,2013,7.9766016,5.8388500213623,44.1751173479507,10.6261168301056,33.549000517845,74.609,14.4,7.29,,12458.891214816,198478299,Upper middle income,9.430189800806856
Brazil,BRA,2014,8.39644146,5.94848012924194,43.8183703322034,11.0072481437228,32.8111221884806,74.823,14.0,7.38,,12274.9939689363,200085127,Upper middle income,9.415319461333583
Brazil,BRA,2015,8.90929985,6.24105978012085,43.5935934449924,11.4254652033893,32.168128241603,75.106,13.7,7.51,,8936.19661756825,201675532,Upper middle income,9.097865343368241
Brazil,BRA,2016,9.16901684,6.314040184021,43.4398109123601,11.8604268136993,31.5793840986607,75.081,14.6,7.73,,8836.28652636996,203218114,Upper middle income,9.086621991172471
Brazil,BRA,2017,9.47125053,6.32047986984253,43.3713300884192,12.3179673512207,31.0533627371985,75.383,13.3,7.85,408.0,10080.5092817775,204703445,Upper middle income,9.21835906433493
Brazil,BRA,2018,9.46475029,6.08851003646851,43.4316522323209,12.8053633893132,30.6262888430077,75.633,13.1,7.98,408.0994,9300.66164936497,206107261,Upper middle income,9.137840821703662
Brazil,BRA,2019,9.61449146,5.96346998214722,43.5397483001089,13.3105476119749,30.2292006881341,75.809,13.0,8.125778,,9029.83326742175,207455459,Upper middle income,9.108289181946184
Brazil,BRA,2020,9.62326527,5.77150011062622,43.586067027448,13.7823454162982,29.8037216111497,74.506,12.8,8.274219,413.24475,7074.19378281866,208660842,Upper middle income,8.864208763059814
Brazil,BRA,2021,9.63646507,5.4969801902771,43.6404698393342,14.2363505448809,29.4041192944533,73.038,12.7,8.425372,,7972.53665048385,209550294,Upper middle income,8.983757995986704
Brazil,BRA,2022,9.14277458,,43.7902629940777,14.7410682664371,29.0491947276406,74.872,12.6,8.425372,,9281.33334441234,210306415,Upper middle income,9.135760494814134
Brazil,BRA,2023,,,44.0290947589819,15.3155231428833,28.7135716160986,,,,,,211140729,Upper middle income,
Brazil,BRA,2024,,,44.3299763860952,15.9472851362189,28.3826912498763,,,,,,211998573,Upper middle income,
Brazil,BRA,2025,,,44.6486379446561,16.6061543157117,28.0424836289445,,,,,,212812405,Upper middle income,
Brazil,BRA,2026,,,44.9780593082522,17.2795878851204,27.6984714231318,,,,,,213562666,Upper middle income,
Brazil,BRA,2027,,,45.3191823990975,17.9657701509845,27.353412248113,,,,,,214261025,Upper middle income,
Brazil,BRA,2028,,,45.6677945551596,18.6615309003739,27.0062636547857,,,,,,214911373,Upper middle income,
Brazil,BRA,2029,,,45.996481779892,19.3549844445772,26.6414973353148,,,,,,215515171,Upper middle income,
Brazil,BRA,2030,,,46.2881030093117,20.0332744986018,26.2548285107099,,,,,,216074411,Upper middle income,
Brazil,BRA,2031,,,46.5879218399258,20.6968651316616,25.8910567082642,,,,,,216587350,Upper middle income,
Brazil,BRA,2032,,,46.8841246242688,21.340239835627,25.5438847886418,,,,,,217055384,Upper middle income,
Brazil,BRA,2033,,,47.1364711142916,21.9574763298572,25.1789947844344,,,,,,217479384,Upper middle income,
Brazil,BRA,2034,,,47.4062797635355,22.5672301105545,24.8390496529809,,,,,,217860883,Upper middle income,
Brazil,BRA,2035,,,47.7595027890118,23.1924703714881,24.5670324175236,,,,,,218199707,Upper middle income,
Brazil,BRA,2036,,,48.1876068059334,23.8393549507602,24.3482518551732,,,,,,218495204,Upper middle income,
Brazil,BRA,2037,,,48.661778383738,24.5061223532246,24.1556560305134,,,,,,218747241,Upper middle income,
Brazil,BRA,2038,,,49.1824711867287,25.1939791279709,23.9884920587579,,,,,,218955562,Upper middle income,
Brazil,BRA,2039,,,49.7392524266983,25.8970704881785,23.8421819385198,,,,,,219118373,Upper middle income,
Brazil,BRA,2040,,,50.3396240166121,26.6213026385716,23.7183213780405,,,,,,219237084,Upper middle income,
Brazil,BRA,2041,,,51.0038734570402,27.3826496641802,23.62122379286,,,,,,219307149,Upper middle income,
Brazil,BRA,2042,,,51.7300335109828,28.1856520403976,23.5443814705853,,,,,,219319761,Upper middle income,
Brazil,BRA,2043,,,52.5164419444372,29.0316100419871,23.48483190245,,,,,,219276520,Upper middle income,
Brazil,BRA,2044,,,53.3583888420408,29.9193883794796,23.4390004625612,,,,,,219178995,Upper middle income,
Brazil,BRA,2045,,,54.2500905793982,30.8471206737734,23.4029699056248,,,,,,219026196,Upper middle income,
Brazil,BRA,2046,,,55.1869907534252,31.8106681127267,23.3763226406985,,,,,,218821033,Upper middle income,
Brazil,BRA,2047,,,56.1598563536074,32.8018062713361,23.3580500822713,,,,,,218565368,Upper middle income,
Brazil,BRA,2048,,,57.1522003391955,33.8082695982456,23.3439307409499,,,,,,218258220,Upper middle income,
Brazil,BRA,2049,,,58.1420446881651,34.8134538490789,23.3285908390862,,,,,,217897826,Upper middle income,
Brazil,BRA,2050,,,59.1185587723327,35.8080588684816,23.3104999038511,,,,,,217489299,Upper middle income,
Canada,CAN,2000,8.24814415,5.42331981658936,46.505468173978,18.3663785182498,28.1390896557282,79.1668292682927,5.3,12.486,,24271.0020563821,30685730,High income,10.097037585729147
Canada,CAN,2001,8.62482357,4.95303010940552,46.0490993934186,18.4357847531014,27.6133146403172,79.3980487804878,5.3,12.66,,23822.096210932,31020855,High income,10.078368841175534
Canada,CAN,2002,8.85670471,4.99308013916016,45.6162132930749,18.5034961320171,27.1127171610578,79.5307317073171,5.3,12.792,,24256.0192337185,31359199,High income,10.096420081388622
Canada,CAN,2003,9.01090145,,45.224975652383,18.5954614756905,26.6295141766926,79.7151219512195,5.3,12.924,,28301.8645937428,31642461,High income,10.250682968165588
Canada,CAN,2004,9.06628132,,44.8239663324754,18.706609284488,26.1173570479874,79.9921951219512,5.3,13.056,,32145.5412620217,31938807,High income,10.378029034574382
Canada,CAN,2005,9.03540611,4.76588010787964,44.4124530492161,18.8409849545639,25.5714680946522,80.1126829268293,5.2,13.188,,36383.6600068095,32242732,High income,10.501875051926827
Canada,CAN,2006,9.32523441,,44.1056701402663,19.0394136029885,25.0662565372778,80.5436585365854,5.2,13.32,,40504.0370977806,32571193,High income,10.609156929553448
Canada,CAN,2007,9.42872047,4.7664098739624,43.9728341323754,19.3030646853921,24.6697694469833,80.5436585365854,5.1,13.368,,44660.0838892281,32888886,High income,10.706835403789789
Canada,CAN,2008,9.58826923,4.62612009048462,43.979810181512,19.6113883470983,24.3684218344137,80.7246341463415,5.1,13.416,,46710.2526864484,33247298,High income,10.75171896316785
Canada,CAN,2009,10.69968033,4.84057998657227,44.0683296307463,19.9561301483974,24.1121994823489,81.0660975609756,5.0,13.464,,40874.8831932903,33630069,High income,10.618271050538965
Canada,CAN,2010,10.70405102,5.356369972229,44.2426034732426,20.3517712526114,23.8908322206312,81.3221951219512,5.0,13.512,544.3091,47560.6666009406,34005902,High income,10.769761366706087
Canada,CAN,2011,10.40832329,5.26205015182495,44.6166392924826,20.8677195198989,23.7489197725837,81.4826829268293,4.9,13.56,,52223.8588398531,34339221,High income,10.8632947353455
Canada,CAN,2012,10.54460621,4.69258737564087,45.2394993555654,21.5255099255067,23.7139894300587,81.6636585365854,4.8,13.594,,52670.3447335415,34713395,High income,10.871807857615337
Canada,CAN,2013,10.43964291,4.5890097618103,45.9856719197967,22.2317032546435,23.7539686651532,81.7448780487805,4.8,13.628,,52638.1187235237,35080992,High income,10.871195826825678
Canada,CAN,2014,10.28526115,4.84358978271484,46.7656650331144,22.9295596532934,23.836105379821,81.7843902439025,4.7,13.662,,50960.8431174661,35434066,High income,10.838812834800432
Canada,CAN,2015,10.76850224,4.7393798828125,47.58596316024,23.628805646746,23.9571575134939,81.8258536585366,4.7,13.696,,43594.1941045394,35704498,High income,10.682679257730259
Canada,CAN,2016,11.06097317,4.81642007827759,48.3895082605836,24.3182237048516,24.071284555732,81.94,4.6,13.73,,42314.0615817218,36110803,High income,10.652874734893194
Canada,CAN,2017,10.93421078,4.95996999740601,49.0981143135691,24.9861815767739,24.1119327367952,81.8129268292683,4.6,13.757999,537.0,45129.628116623,36545075,High income,10.717294252517275
Canada,CAN,2018,10.94313335,4.8889799118042,49.733479510056,25.64886923064,24.084610279416,81.8087804878049,4.5,13.785999,536.7555,46539.1761570405,37072620,High income,10.748049734874089
Canada,CAN,2019,11.05897045,4.77293014526367,50.4105729188803,26.3697715591015,24.0408013597788,82.1636585365854,4.5,13.814,,46352.8693445211,37618495,High income,10.744038475108562
Canada,CAN,2020,13.02419472,4.88794994354248,51.1983504754589,27.1936414105089,24.00470906495,81.5351219512195,4.5,13.842,533.998,43537.839298904,38028638,High income,10.68138570790037
Canada,CAN,2021,12.41920948,4.74860000610352,52.0342485398259,28.0993647538034,23.9348837860225,81.5168292682927,4.5,13.87,,52496.8441693242,38239864,High income,10.868508335712482
Canada,CAN,2022,11.23432541,4.13957166671753,52.6453145943791,28.912163269063,23.7331513253161,81.2453658536585,4.5,13.87,,55509.393176404,38939056,High income,10.92430753183566
Canada,CAN,2023,,,53.0518429291958,29.627957515168,23.4238854140278,,,,,,40097761,High income,
Canada,CAN,2024,,,53.6355803979972,30.4192165820617,23.2163638159355,,,,,,40491600,High income,
Canada,CAN,2025,,,54.4179131161728,31.2856361840415,23.1322769321313,,,,,,40836408,High income,
Canada,CAN,2026,,,55.2511223222261,32.1899935685086,23.0611287537175,,,,,,41140456,High income,
Canada,CAN,2027,,,56.0986023532726,33.1081770737589,22.9904252795137,,,,,,41429860,High income,
Canada,CAN,2028,,,56.9503280933079,34.029279028587,22.9210490647209,,,,,,41709648,High income,
Canada,CAN,2029,,,57.7690940800577,34.9174785597015,22.8516155203562,,,,,,41972692,High income,
Canada,CAN,2030,,,58.46970452737,35.6998218076727,22.7698827196974,,,,,,42228392,High income,
Canada,CAN,2031,,,58.9977640877723,36.3234056983852,22.6743583893871,,,,,,42478104,High income,
Canada,CAN,2032,,,59.3911951538676,36.8146373302403,22.5765578236273,,,,,,42713568,High income,
Canada,CAN,2033,,,59.7389271015924,37.2502131743457,22.4887139272467,,,,,,42929384,High income,
Canada,CAN,2034,,,60.0858920988485,37.6710490513811,22.4148430474673,,,,,,43149260,High income,
Canada,CAN,2035,,,60.4426981216007,38.0878080717594,22.3548900498414,,,,,,43346024,High income,
Canada,CAN,2036,,,60.7439091877411,38.4610509303322,22.2828582574089,,,,,,43547080,High income,
Canada,CAN,2037,,,60.9664124525073,38.7521623536122,22.2142500988951,,,,,,43743024,High income,
Canada,CAN,2038,,,61.1510336419849,38.9860863984637,22.1649472435211,,,,,,43933388,High income,
Canada,CAN,2039,,,61.3079647217669,39.2005335807521,22.1074311410149,,,,,,44110976,High income,
Canada,CAN,2040,,,61.4769389296188,39.4223711019405,22.0545678276783,,,,,,44279704,High income,
Canada,CAN,2041,,,61.6620178226097,39.6427803736703,22.0192374489394,,,,,,44447824,High income,
Canada,CAN,2042,,,61.8473699626481,39.8504561474943,21.9969138151538,,,,,,44613916,High income,
Canada,CAN,2043,,,62.041157353188,40.0581983623437,21.9829589908443,,,,,,44775292,High income,
Canada,CAN,2044,,,62.2698724210037,40.2904824718946,21.9793899491092,,,,,,44936440,High income,
Canada,CAN,2045,,,62.5460705709228,40.5571056320026,21.9889649389202,,,,,,45102272,High income,
Canada,CAN,2046,,,62.8562386609828,40.8501404676035,22.0060981933793,,,,,,45254332,High income,
Canada,CAN,2047,,,63.1874360334688,41.159441738534,22.0279942949347,,,,,,45407064,High income,
Canada,CAN,2048,,,63.5359047015285,41.4806540101599,22.0552506913685,,,,,,45563996,High income,
Canada,CAN,2049,,,63.906921763373,41.821662645989,22.085259117384,,,,,,45707512,High income,
Canada,CAN,2050,,,64.2879798734144,42.1724983729857,22.1154815004287,,,,,,45865428,High income,
Chile,CHL,2000,7.00020742,3.75707006454468,53.8239099418384,12.5779902806082,41.2459196612302,77.128,9.2,9.1479845,,5052.99245768719,15503635,High income,8.527735912650222
Chile,CHL,2001,7.09733105,,53.1628122502133,12.8099601708401,40.3528520793732,77.58,8.7,9.285988,,4563.5952986689,15683849,High income,8.425866034541322
Chile,CHL,2002,7.20833778,4.04881000518799,52.4079963740217,13.0321763289584,39.3758200450633,77.84,8.2,9.423992,,4430.84741157069,15857925,High income,8.396346134039327
Chile,CHL,2003,7.25047779,3.91868996620178,51.5482417436611,13.2335202094718,38.3147215341894,77.884,8.0,9.5619955,,4773.40177520754,16024752,High income,8.470814490125202
Chile,CHL,2004,6.91028595,3.54307007789612,50.6197973954189,13.4211414924211,37.1986559029978,78.276,7.9,9.7,,6120.59152052304,16187322,High income,8.719414024515942
Chile,CHL,2005,6.62372065,3.28016996383667,49.6636024989372,13.6040918063906,36.0595106925466,78.459,7.7,9.736667,,7480.3233099645,16348778,High income,8.92003129329171
Chile,CHL,2006,6.07235622,3.04014992713928,48.7080013399686,13.7795985913216,34.928402748647,78.533,7.6,9.773334,,9318.65655299547,16509195,High income,9.1397737506152
Chile,CHL,2007,6.21259642,3.2331600189209,47.848284266754,13.9589598959431,33.8893243708109,78.652,7.6,9.81,,10346.4138184533,16671581,High income,9.244395247680954
Chile,CHL,2008,6.73954487,3.79189991950989,47.1414138519081,14.1520806732981,32.98933317861,78.752,7.6,10.11,,10683.2188772853,16838988,High income,9.27642946010868
Chile,CHL,2009,7.25026846,4.25475978851318,46.5631224830338,14.3677032860814,32.1954191969524,78.89,7.6,9.98,,10098.8017166866,17009731,High income,9.220172053878624
Chile,CHL,2010,6.81958389,4.18953990936279,46.0720549966286,14.6037929078793,31.4682620887493,79.095,7.5,9.85,453.89014,12632.8704725219,17181464,High income,9.444057463672266
Chile,CHL,2011,6.79947519,4.0617299079895,45.6658086015598,14.8630145956136,30.8027940059462,79.236,7.4,9.54,,14487.3927827263,17351816,High income,9.581034086945992
Chile,CHL,2012,7.01951265,,45.3921644620775,15.1600365224894,30.2321279395882,79.221,7.2,9.775,,15241.9069977366,17519119,High income,9.631803952497474
Chile,CHL,2013,7.47552681,4.54814004898071,45.2602643872248,15.5119874376647,29.7482769495601,79.551,7.1,10.01,,15683.54863663,17687006,High income,9.660367584410379
Chile,CHL,2014,7.84150171,4.75167989730835,45.2518120502398,15.9117216217289,29.3400904285109,79.714,7.0,10.135,,14529.6767210362,17864195,High income,9.583948507248419
